105	130	PASEO DE LA HACIENDA, LOTE 1	860000	250	0	3440	0	TERRENO PLANO , UN FRENTE	1	187.165.201.111	187-165-201-111.static.axtel.net	50	2014-07-19	0	1970-01-01
106	132	Tito Livio Enriquez	350000	115	0	3043.48	0	Un frente a calle, cerca de soriana	1	189.236.11.251	dsl-189-236-11-251-dyn.prod-infinitum.com.mx	47	2014-07-24	0	1970-01-01
107	132	COLONIA DE POLICIAS	250000	105	0	2380.95	0	Calle sin pavimentar, 1 frente a calle	1	189.236.11.251	dsl-189-236-11-251-dyn.prod-infinitum.com.mx	47	2014-07-24	0	1970-01-01
108	132	CARRETERA A BUENA VISTA	250000	90	0	2777.78	0	CERCA DE ZONA ARQUEOLOGICA	1	189.236.11.251	dsl-189-236-11-251-dyn.prod-infinitum.com.mx	47	2014-07-24	0	1970-01-01
118	134	CALLE JOBO, FRACC. BRISAS DEL CARRIZAL, NACAJUCA, TABASCO  	350000	112	0	3125	0	SEÑORA NORMA OCAÑA, TEL.- 9931697282  	1	189.133.124.206	dsl-189-133-124-206-dyn.prod-infinitum.com.mx	41	2014-07-30	0	1970-01-01
119	134	CALLE LAUREL, DEL FRACC. BRISAS DEL CARRIZAL, NACAJUCA, TABASCO  	350000	112	0	3125	0	SEÑORA NORMA OCAÑA, TEL.- 9931697282	1	189.133.124.206	dsl-189-133-124-206-dyn.prod-infinitum.com.mx	41	2014-07-30	0	1970-01-01
120	134	PROLONGACION DE 27 DE FEBRERO - S/N  DE LA COL. ESPEJO I, DE LA CIUDAD DE VILLAHERMOSA, TABASCO 	250000	105	0	2380.95	0	LIC. CAMBRANO, TEL.- 9932011038  	1	189.133.124.206	dsl-189-133-124-206-dyn.prod-infinitum.com.mx	41	2014-07-30	0	1970-01-01
121	134	AV. LA CEIBA Y CALLE ALMENDROS - S/N DEL FRACC. BRISAS DEL CARRIZAL, NACAJUCA, TABASCO 	300000	112	0	2678.57	0	ANTONIO RAMOS, TEL.- 9932510514  	1	189.133.124.206	dsl-189-133-124-206-dyn.prod-infinitum.com.mx	41	2014-07-30	0	1970-01-01
122	133	PRIVADA DE LA LIMA 	550000	491.4	0	1119.25	0	JUAN RAMON, TEL: 9932529612	1	189.133.85.195	dsl-189-133-85-195-dyn.prod-infinitum.com.mx	41	2014-07-31	41	2014-07-31
123	133	RANCHERIA ESTANZUELA	300000	340	0	882.35	0	9931667747 JUAN MANUEL GUILLEN	1	189.133.85.195	dsl-189-133-85-195-dyn.prod-infinitum.com.mx	41	2014-07-31	41	2014-07-31
125	133	PARRILLA CENTRO, 	450000	546	0	824.18	0	REMAX, TEL: 9933 13 99 88	1	189.133.85.195	dsl-189-133-85-195-dyn.prod-infinitum.com.mx	41	2014-07-31	41	2014-07-31
126	133	RANCHERIA DOS MONTES	550000	670	0	820.9	0	TEL: 9933964896 AGUSTIN CARRERA ADOOS.COM.MX	1	189.133.85.195	dsl-189-133-85-195-dyn.prod-infinitum.com.mx	41	2014-07-31	41	2014-07-31
127	136	COLONIA EL LIMON (INTERIOR)	250000	200	0	1250	0		1	187.175.60.50	dsl-187-175-60-50-dyn.prod-infinitum.com.mx	46	2014-08-01	46	2014-08-01
128	136	COLONIA CARLOS A. MADRAZO BECERRA	675000	450	0	1500	0		1	187.175.60.50	dsl-187-175-60-50-dyn.prod-infinitum.com.mx	46	2014-08-01	46	2014-08-01
129	136	CALLE ZAMORA	290000	199.5	0	1453.63	0		1	187.175.60.50	dsl-187-175-60-50-dyn.prod-infinitum.com.mx	46	2014-08-01	46	2014-08-01
130	137	Edmundo Zetina Por Moreno Ira y Anacleto Sin numero, Col. Primero de Mayo	790000	144	0	5486.11	0	Silvia Calderon, Telf- 9931500394	1	189.133.85.195	dsl-189-133-85-195-dyn.prod-infinitum.com.mx	41	2014-08-01	41	2014-08-01
131	137	1ra. Cerrada Centropolis, Perferico Sin numero, Col. Tamulte de las Barrancas	1300000	200	0	6500	0	Erick Aguirre, Telef. 9931446636	1	189.133.85.195	dsl-189-133-85-195-dyn.prod-infinitum.com.mx	41	2014-08-01	41	2014-08-01
132	137	Prolong. de la Avenida Los Ríos. Sin numero Colo. Tabasco 2000 	1200000	220	0	5454.55	0	Diego de la Cruz, Telef. 9935903002	1	189.133.85.195	dsl-189-133-85-195-dyn.prod-infinitum.com.mx	41	2014-08-01	41	2014-08-01
133	137	Marrakech, Hacienda Casa Blanca, No. L-23 Col. Ranchería Anacleto  Canabal 1a. Sección.	1700000	267.91	0	6345.41	0	Ruben Huerta Ibarra, Tel-99311615007,5008,5009	1	189.133.85.195	dsl-189-133-85-195-dyn.prod-infinitum.com.mx	41	2014-08-01	41	2014-08-01
137	138	POMOCA	350	150	0	2.33	0	INMUEBLES24.COM/9933-153004	1	189.133.89.211	dsl-189-133-89-211-dyn.prod-infinitum.com.mx	58	2014-08-01	58	2014-08-01
138	138	LOMITAS	600	250	0	2.4	0	www.ampivillahermosa.org  01 993) 351 24 22	1	189.133.89.211	dsl-189-133-89-211-dyn.prod-infinitum.com.mx	58	2014-08-01	0	1970-01-01
139	138	POMOCA	200	90	0	2.22	0	REMAX 9933-139988	1	189.133.89.211	dsl-189-133-89-211-dyn.prod-infinitum.com.mx	58	2014-08-01	0	1970-01-01
140	141	Col. Limón.	120000	200	0	600	0		1	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	46	2014-08-04	0	1970-01-01
141	142	Ría. Oriente interior	700000	10000	0	70	0		1	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	46	2014-08-04	0	1970-01-01
142	143	Ría. Oriente Interior.	700000	10000	0	70	0		1	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	46	2014-08-04	0	1970-01-01
143	144	Ría. Oriente Interior	700000	10000	0	70	0		1	187.175.57.92	dsl-187-175-57-92-dyn.prod-infinitum.com.mx	46	2014-08-04	0	1970-01-01
144	145	CARRETERA ESTATAL EL BELLOTE-AQUILES SERDAN, INTERIOR	500000	675	0	740.74	0		1	189.243.89.9	dsl-189-243-89-9-dyn.prod-infinitum.com.mx	46	2014-08-04	46	2014-08-04
145	140	CIUDAD INDUSTRIAL	350000	160	0	2187.5	0	9932075032	1	189.133.132.209	dsl-189-133-132-209-dyn.prod-infinitum.com.mx	41	2014-08-04	41	2014-08-13
146	140	AV. LAGUNAS 1	360000	120	0	3000	0	9933056726	1	189.133.142.193	dsl-189-133-142-193-dyn.prod-infinitum.com.mx	41	2014-08-04	41	2014-08-20
147	140	TERRENOS RESIDENCIALES CD. IND.	350000	160	0	2187.5	0	VENTA-TERRENOSVIVANUNCIOS.COM	1	189.133.109.234	dsl-189-133-109-234-dyn.prod-infinitum.com.mx	41	2014-08-04	41	2014-08-05
148	146	CARRETERA ESTATAL EL BELLOTE-AQUILES SERDAN, INTERIOR	500000	675	0	740.74	0		1	189.243.89.9	dsl-189-243-89-9-dyn.prod-infinitum.com.mx	46	2014-08-04	0	1970-01-01
149	140	CALLE SUR SAN ANGEL 105	252500	105	0	2404.76	0	AVISO.ZONAPROP.COM	1	189.133.131.52	dsl-189-133-131-52-dyn.prod-infinitum.com.mx	41	2014-08-04	0	1970-01-01
150	140	FRACC. LAGUNAS	395000	105	0	3761.9	0	CENTURY21	1	189.133.85.195	dsl-189-133-85-195-dyn.prod-infinitum.com.mx	41	2014-08-04	41	2014-08-04
151	147	Ría. Norte 	1500000	34000	0	44.12	0		1	189.243.89.9	dsl-189-243-89-9-dyn.prod-infinitum.com.mx	46	2014-08-04	46	2014-08-04
152	148	Carretera Estatal El Bellote-A. Serdan	500000	675	0	740.74	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-04	0	1970-01-01
153	149	Carretera Estatal El Bellote-A. Serdan	500000	675	0	740.74	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-04	0	1970-01-01
154	152	Ranchería Las Flores 2° Sección	160000	500	0	320	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-05	46	2014-08-05
155	153	Ranchería Las Flores 2° Sección	160000	500	0	320	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-05	0	1970-01-01
156	154	Ranchería Moctezuma 1° sección	110000	210	0	523.81	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-05	0	1970-01-01
157	155	Boulevard Manuel A. Romero Zurita	120000	200	0	600	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-05	0	1970-01-01
158	151	Carretera Estatal El Bellote-A. Serdan	500000	675	0	740.74	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-05	0	1970-01-01
159	156	Boulevard Manuel A. Romero Zurita	120000	200	0	600	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-05	0	1970-01-01
160	157	Ranchería Las Flores 2° Sección.	160000	500	0	320	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-05	0	1970-01-01
162	159	Blvd. Manuel A. Romero Z. Int.	120000	200	0	600	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-06	0	1970-01-01
163	160	 Colonia El Limón Interior	120000	200	0	600	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-06	0	1970-01-01
164	161	Ranchería Oriente interior.	700000	10000	0	70	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-06	0	1970-01-01
165	162	Ranchería Oriente interior.	700000	10000	0	70	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-06	0	1970-01-01
166	158	Ranchería las Flores "da Sección	14000000	120000	0	116.67	0	Bienes Raíces Blue State	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-06	46	2014-08-06
167	158	ranchería El limón (Zona Industrial) en Paraíso Tabasco	26427000	88090	0	300	0	Inmobliaria El Eden	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-06	46	2014-08-06
168	158	Ranchería Las Flores 2da Sección 	1500000	10000	0	150	0	Inmobiliaria Tabscoob	1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-06	46	2014-08-06
169	163	Ranchería las Flores "da Sección	14000000	120000	0	116.67	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-06	0	1970-01-01
170	163	ranchería El limón (Zona Industrial) e	26427000	88090	0	300	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-06	46	2014-08-06
171	163	Ranchería Las Flores 2da Sección	1500000	10000	0	150	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-06	0	1970-01-01
172	164	Carretera Estatal El Bellote-A. Serdan	500000	675	0	740.74	0		1	187.175.6.74	dsl-187-175-6-74-dyn.prod-infinitum.com.mx	46	2014-08-06	0	1970-01-01
173	165	Carretera Estatal El Bellote-A. Serdan	500000	675	0	740.74	0		1	187.175.70.19	dsl-187-175-70-19-dyn.prod-infinitum.com.mx	46	2014-08-06	0	1970-01-01
174	166	CARRETERA ESTATAL EL BELLOTE-AQUILES SER	500000	675	0	740.74	0		1	187.175.70.19	dsl-187-175-70-19-dyn.prod-infinitum.com.mx	46	2014-08-06	46	2014-08-06
175	168	CARRETERA ESTATAL EL BELLOTE-AQUILES SER	500000	675	0	740.74	0		1	187.175.70.19	dsl-187-175-70-19-dyn.prod-infinitum.com.mx	46	2014-08-06	0	1970-01-01
176	169	CARRETERA ESTATAL EL BELLOTE-AQUILES SER	500000	675	0	740.74	0		1	187.175.70.19	dsl-187-175-70-19-dyn.prod-infinitum.com.mx	46	2014-08-06	0	1970-01-01
177	170	Ría. Reyes Hernández 1a Sección	535000	1106	0	483.73	0	bienesonline	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	9	2014-08-06	9	2014-08-06
178	170	Ría. Gregorio Méndez 1a Sección	250000	550	0	454.55	0	catepech/9333033878\t\t\t\t	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	9	2014-08-06	9	2014-08-06
179	170	Ría. Reyes Hernández 2a Sección	240000	600	0	400	0	inmuebles24\t\t\t\t	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	9	2014-08-06	9	2014-08-06
182	172	Ranchería Oriente interior.	700000	10000	0	70	0		1	187.175.37.178	dsl-187-175-37-178-dyn.prod-infinitum.com.mx	46	2014-08-07	0	1970-01-01
183	173	Ría. Oriente Interior	700000	10000	0	70	0		1	187.175.37.178	dsl-187-175-37-178-dyn.prod-infinitum.com.mx	46	2014-08-07	0	1970-01-01
184	174	Ría. Oriente Interior	700000	10000	0	70	0		1	187.175.37.178	dsl-187-175-37-178-dyn.prod-infinitum.com.mx	46	2014-08-07	0	1970-01-01
185	175	Ría. Oriente Interior	700000	10000	0	70	0		1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	46	2014-08-07	0	1970-01-01
186	176	Col. Limón	120000	200	0	600	0		1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	46	2014-08-07	0	1970-01-01
187	177	Col.El limón	120000	200	0	600	0		1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	46	2014-08-07	0	1970-01-01
188	178	Col. El Limón	120000	200	0	600	0		1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	46	2014-08-07	0	1970-01-01
189	179	Carretera a Dos Bocas	120000	200	0	600	0		1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	46	2014-08-07	0	1970-01-01
190	180	Ría. Oriente	700000	10000	0	70	0		1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	46	2014-08-07	0	1970-01-01
191	171	CALLE JAMAICA,FRACC.SANTO DOMINGO,COMALCALCO	550000	200	0	2750	0	Marilu Vivanuncios/ 9932-180990	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	9	2014-08-08	9	2014-08-08
192	171	POR  COBERTIZO DE PEMEX,COMALCALCO	2000000	773	0	2587.32	0	Sr. Flores Vivanuncios / 9931506896	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	9	2014-08-08	9	2014-08-08
193	171	LOTE 3,PRIVADA SAN FRANCISCO, COMALCALCO	529828	203	0	2609.99	0	Inmobiliaria El Aguila / 9333034752	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	9	2014-08-08	9	2014-08-08
194	181	Villa Jalupa (por iglesia)	73000	340	0	214.71	0		1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	46	2014-08-08	0	1970-01-01
195	182	Nacajuca	57000	200	0	285	0		1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	46	2014-08-08	0	1970-01-01
196	184	Boulevard Manuel A. Romero Zurita	120000	200	0	600	0		1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	46	2014-08-09	0	1970-01-01
197	185	Ria. Quintin Arauz	2300000	5000	0	460	0	casas.trovit.com.mx/3313-9988	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	9	2014-08-09	9	2014-08-09
198	185	Ria. Quintin Arauz	5900000	20159.66	0	292.66	0	casacompara.com/MX12-AE6560	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	9	2014-08-09	9	2014-08-09
199	185	Ria. Quintin Arauz	450000	200	0	2250	0	paraiso.olx.com.mx	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	9	2014-08-09	0	1970-01-01
200	183	Anacleto Canabal 	210000	116	0	1810.34	0	Ninguna	1	189.133.84.192	dsl-189-133-84-192-dyn.prod-infinitum.com.mx	52	2014-08-09	52	2014-08-09
201	183	Fracc. las mercedes cerca del oxxo 	190000	105	0	1809.52	0	Ninguna	1	189.133.84.192	dsl-189-133-84-192-dyn.prod-infinitum.com.mx	52	2014-08-09	52	2014-08-09
202	183	Villa Parrilla	210000	105	0	2000	0	Ninguna	1	189.133.84.192	dsl-189-133-84-192-dyn.prod-infinitum.com.mx	52	2014-08-09	52	2014-08-09
203	187	Ranchería Oriente interior.	700000	10000	0	70	0		1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	46	2014-08-10	0	1970-01-01
204	188	Ranchería Oriente interior.	700000	10000	0	70	0		1	187.175.64.113	dsl-187-175-64-113-dyn.prod-infinitum.com.mx	46	2014-08-10	0	1970-01-01
205	189	Poblado C-16 Cárdenas, Tabasco	55000	160000	0	0.34	0	numero para contactar 9931605465	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	9	2014-08-11	9	2014-08-11
206	189	Poblado C29 Cardenas	220000	15000	0	14.67	0	publicación num. 457453704	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	9	2014-08-11	0	1970-01-01
207	189	Miguel Hidalgo 1a Secc. - Cárdenas - Tabasco	55000000	550000	0	100	0	Publicación #439515596	1	187.187.44.202	customer-mred-202.static.metrored.net.mx	9	2014-08-11	0	1970-01-01
208	190	CALLE EUCALITO MZ 11, LT 3, DEL FRACC. BOSQUE DE ARABA	126000	105	0	1200	0	INV. MISMO FRACCIONAMIENTO	1	189.133.132.209	dsl-189-133-132-209-dyn.prod-infinitum.com.mx	41	2014-08-11	41	2014-08-13
211	190	JOSE NATALIO VIDAL CARRERA, PARRILLA I	150000	119	0	1260.5	0	LUCIA MARIN, TEL.- 9933998935	1	189.133.132.209	dsl-189-133-132-209-dyn.prod-infinitum.com.mx	41	2014-08-11	0	1970-01-01
212	191	Terreno ubicado en Ranchería El Limón Paraíso, Tabasco	26427000	88090	0	300	0	El Eden Inmobiliaria	1	187.175.60.139	dsl-187-175-60-139-dyn.prod-infinitum.com.mx	46	2014-08-12	0	1970-01-01
213	191	Terreno en Ranchería El Escribano Paraíso, Tabasco	3500000	10000	0	350	0	Inmobliaria Tabscoob	1	187.175.60.139	dsl-187-175-60-139-dyn.prod-infinitum.com.mx	46	2014-08-12	0	1970-01-01
214	191	Ranchería Las Flores 2da Sección Paraíso, Tabasco	3300000	30000	0	110	0	El Eden Inmobiliaria	1	187.175.60.139	dsl-187-175-60-139-dyn.prod-infinitum.com.mx	46	2014-08-12	46	2014-08-12
